======================================================================
THE KERNEL — BONE v2 print run
N=320, column=4x4x18, seed=20260806, control=none, cycles=2, dt=0.0005
----------------------------------------------------------------------
STATEMENT: A cold-ordered cushion-spaced column between two pinned
  anchor plates can be preloaded to 1.5x its end-weight, remain
  seated and intact, spring back elastically after half-release, and
  outperform a packed-bed control under overload.
PREDICTION: End gaps stay < R_C, zero escapees, force/length return
  within 10% after half-release, ordered deflection/load <= 1/2 of
  the packed-bed control under overload.
FALSIFIERS:
  (a) SEATING   — any end gap > r_c during preload hold
  (b) ESCAPE    — any column point with NN > r_c under preload
  (c) SPRING-BACK — force/length after release differ >10% from loading
  (d) ORDERED BEATS RANDOM — ordered deflection/load not 2x better
======================================================================

Derived end-weight = 1645.231
Derived F_pre      = 2467.847


[bone] N=320 column=288 plates=32
[bone] v_plate=0.05000 lu/tick, dt=0.0005
[bone] F_pre=2467.847

[bone] tick=  6000 cycle=1 phase=converge     | closure=0.30005 | force=124.949 | length=0.25842 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1291 | clusters=   2 | bound=1.000
[bone] tick=  6500 cycle=1 phase=converge     | closure=0.32505 | force=149.664 | length=0.25777 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1303 | clusters=   2 | bound=1.000
[bone] tick=  7000 cycle=1 phase=converge     | closure=0.35006 | force=156.425 | length=0.25646 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1299 | clusters=   2 | bound=1.000
[bone] tick=  7500 cycle=1 phase=converge     | closure=0.37506 | force=160.150 | length=0.25529 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1302 | clusters=   2 | bound=1.000
[bone] tick=  8000 cycle=1 phase=converge     | closure=0.40007 | force=183.925 | length=0.25616 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1310 | clusters=   2 | bound=1.000
[bone] tick=  8500 cycle=1 phase=converge     | closure=0.42507 | force=207.458 | length=0.25673 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1310 | clusters=   2 | bound=1.000
[bone] tick=  9000 cycle=1 phase=converge     | closure=0.45007 | force=236.116 | length=0.25668 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1298 | clusters=   2 | bound=1.000
[bone] tick=  9500 cycle=1 phase=converge     | closure=0.47508 | force=256.492 | length=0.25760 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1299 | clusters=   1 | bound=1.000
[bone] tick= 10000 cycle=1 phase=converge     | closure=0.50008 | force=294.129 | length=0.25782 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1304 | clusters=   1 | bound=1.000
[bone] tick= 10500 cycle=1 phase=converge     | closure=0.52509 | force=331.359 | length=0.25764 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1297 | clusters=   1 | bound=1.000
[bone] tick= 11000 cycle=1 phase=converge     | closure=0.55009 | force=375.646 | length=0.25946 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1302 | clusters=   1 | bound=1.000
[bone] tick= 11500 cycle=1 phase=converge     | closure=0.57510 | force=432.181 | length=0.26009 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1296 | clusters=   1 | bound=1.000
[bone] tick= 12000 cycle=1 phase=converge     | closure=0.60010 | force=500.692 | length=0.26285 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1278 | clusters=   1 | bound=1.000
[bone] tick= 12500 cycle=1 phase=converge     | closure=0.62510 | force=616.394 | length=0.26688 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1270 | clusters=   1 | bound=1.000
[bone] tick= 13000 cycle=1 phase=converge     | closure=0.65011 | force=725.383 | length=0.26634 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1259 | clusters=   1 | bound=1.000
[bone] tick= 13500 cycle=1 phase=converge     | closure=0.67511 | force=944.406 | length=0.26218 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1290 | clusters=   1 | bound=1.000
[bone] tick= 14000 cycle=1 phase=converge     | closure=0.70012 | force=1029.298 | length=0.26738 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1249 | clusters=   1 | bound=1.000
[bone] tick= 14500 cycle=1 phase=converge     | closure=0.72511 | force=460.656 | length=0.25352 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1287 | clusters=   1 | bound=1.000
[bone] tick= 15000 cycle=1 phase=converge     | closure=0.75011 | force=31.309 | length=0.25483 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1311 | clusters=   1 | bound=1.000
[bone] tick= 15500 cycle=1 phase=converge     | closure=0.77511 | force=447.918 | length=0.24541 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1335 | clusters=   1 | bound=1.000
[bone] tick= 16000 cycle=1 phase=converge     | closure=0.80010 | force=726.932 | length=0.23386 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1372 | clusters=   1 | bound=1.000
[bone] tick= 16500 cycle=1 phase=converge     | closure=0.82510 | force=634.588 | length=0.24381 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1392 | clusters=   1 | bound=1.000
[bone] tick= 17000 cycle=1 phase=converge     | closure=0.85010 | force=974.717 | length=0.22881 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1426 | clusters=   1 | bound=1.000
[bone] tick= 17500 cycle=1 phase=converge     | closure=0.87510 | force=839.825 | length=0.24030 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1387 | clusters=   1 | bound=1.000
[bone] tick= 18000 cycle=1 phase=converge     | closure=0.90010 | force=658.173 | length=0.25053 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1349 | clusters=   1 | bound=1.000

[bone] preload reached at tick 18479 (cycle 1, 18479 converge ticks): force=2475.157 closure=0.92405

[bone] tick= 18479 cycle=1 phase=preload_hold | closure=0.92405 | force=2475.157 | length=0.24580 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1405 | clusters=   1 | bound=1.000
[bone] tick= 18500 cycle=1 phase=preload_hold | closure=0.92405 | force=2329.226 | length=0.24649 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1409 | clusters=   1 | bound=1.000
[bone] tick= 19000 cycle=1 phase=preload_hold | closure=0.92405 | force=2075.828 | length=0.24802 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1394 | clusters=   1 | bound=1.000
[bone] tick= 19500 cycle=1 phase=preload_hold | closure=0.92405 | force=1922.049 | length=0.24850 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1396 | clusters=   1 | bound=1.000
[bone] tick= 20000 cycle=1 phase=preload_hold | closure=0.92405 | force=1921.170 | length=0.24679 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1398 | clusters=   1 | bound=1.000
[bone] tick= 20500 cycle=1 phase=preload_hold | closure=0.92405 | force=1942.708 | length=0.24622 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1393 | clusters=   1 | bound=1.000
[bone] tick= 21000 cycle=1 phase=preload_hold | closure=0.92405 | force=1962.509 | length=0.24751 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1388 | clusters=   1 | bound=1.000
[bone] tick= 21500 cycle=1 phase=preload_hold | closure=0.92405 | force=1927.889 | length=0.24682 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1382 | clusters=   1 | bound=1.000
[bone] tick= 22000 cycle=1 phase=preload_hold | closure=0.92405 | force=1940.662 | length=0.24716 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1377 | clusters=   1 | bound=1.000
[bone] tick= 22500 cycle=1 phase=preload_hold | closure=0.92405 | force=1937.526 | length=0.24752 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1377 | clusters=   1 | bound=1.000
[bone] tick= 23000 cycle=1 phase=preload_hold | closure=0.92405 | force=1940.991 | length=0.24735 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 23500 cycle=1 phase=preload_hold | closure=0.92405 | force=1935.600 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1377 | clusters=   1 | bound=1.000
[bone] tick= 24000 cycle=1 phase=preload_hold | closure=0.92405 | force=1932.296 | length=0.24750 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 24500 cycle=1 phase=preload_hold | closure=0.92405 | force=1943.248 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1377 | clusters=   1 | bound=1.000
[bone] tick= 25000 cycle=1 phase=preload_hold | closure=0.92405 | force=1942.252 | length=0.24745 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 25500 cycle=1 phase=preload_hold | closure=0.92405 | force=1942.729 | length=0.24751 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 26000 cycle=1 phase=preload_hold | closure=0.92405 | force=1932.130 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 26500 cycle=1 phase=preload_hold | closure=0.92405 | force=1934.228 | length=0.24750 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 27000 cycle=1 phase=preload_hold | closure=0.92405 | force=1931.829 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 27500 cycle=1 phase=preload_hold | closure=0.92405 | force=1942.117 | length=0.24751 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 28000 cycle=1 phase=preload_hold | closure=0.92405 | force=1949.346 | length=0.24750 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 28500 cycle=1 phase=preload_hold | closure=0.92405 | force=1947.048 | length=0.24748 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 29000 cycle=1 phase=preload_hold | closure=0.92405 | force=1935.033 | length=0.24748 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 29500 cycle=1 phase=preload_hold | closure=0.92405 | force=1927.648 | length=0.24754 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 30000 cycle=1 phase=preload_hold | closure=0.92405 | force=1944.577 | length=0.24747 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 30500 cycle=1 phase=preload_hold | closure=0.92405 | force=1930.558 | length=0.24747 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 31000 cycle=1 phase=preload_hold | closure=0.92405 | force=1940.609 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 31500 cycle=1 phase=preload_hold | closure=0.92405 | force=1932.163 | length=0.24747 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 32000 cycle=1 phase=preload_hold | closure=0.92405 | force=1925.932 | length=0.24749 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 32500 cycle=1 phase=preload_hold | closure=0.92405 | force=1945.245 | length=0.24748 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 33000 cycle=1 phase=preload_hold | closure=0.92405 | force=1940.641 | length=0.24748 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 33500 cycle=1 phase=preload_hold | closure=0.92405 | force=1949.364 | length=0.24750 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 34000 cycle=1 phase=preload_hold | closure=0.92405 | force=1936.631 | length=0.24747 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 34500 cycle=1 phase=preload_hold | closure=0.92405 | force=1933.405 | length=0.24751 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 35000 cycle=1 phase=preload_hold | closure=0.92405 | force=1937.325 | length=0.24750 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 35500 cycle=1 phase=preload_hold | closure=0.92405 | force=1947.829 | length=0.24744 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 36000 cycle=1 phase=preload_hold | closure=0.92405 | force=1936.867 | length=0.24747 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 36500 cycle=1 phase=preload_hold | closure=0.92405 | force=1945.379 | length=0.24746 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000

[bone] releasing 9240 ticks (half convergence distance, cycle 1)

[bone] tick= 36958 cycle=1 phase=release      | closure=0.92405 | force=1956.378 | length=0.24751 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 37000 cycle=1 phase=release      | closure=0.92195 | force=990.516 | length=0.24754 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1378 | clusters=   1 | bound=1.000
[bone] tick= 37500 cycle=1 phase=release      | closure=0.89695 | force=1251.150 | length=0.25662 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1353 | clusters=   1 | bound=1.000
[bone] tick= 38000 cycle=1 phase=release      | closure=0.87195 | force=668.382 | length=0.26033 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1414 | clusters=   1 | bound=1.000
[bone] tick= 38500 cycle=1 phase=release      | closure=0.84695 | force=810.081 | length=0.26810 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1398 | clusters=   1 | bound=1.000
[bone] tick= 39000 cycle=1 phase=release      | closure=0.82195 | force=652.541 | length=0.25367 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1407 | clusters=   1 | bound=1.000
[bone] tick= 39500 cycle=1 phase=release      | closure=0.79695 | force=765.477 | length=0.27550 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1431 | clusters=   1 | bound=1.000
[bone] tick= 40000 cycle=1 phase=release      | closure=0.77196 | force=694.553 | length=0.27393 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1367 | clusters=   1 | bound=1.000
[bone] tick= 40500 cycle=1 phase=release      | closure=0.74696 | force=614.210 | length=0.24470 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1303 | clusters=   1 | bound=1.000
[bone] tick= 41000 cycle=1 phase=release      | closure=0.72196 | force=895.150 | length=0.25292 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1294 | clusters=   1 | bound=1.000
[bone] tick= 41500 cycle=1 phase=release      | closure=0.69697 | force=922.484 | length=0.26117 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1303 | clusters=   1 | bound=1.000
[bone] tick= 42000 cycle=1 phase=release      | closure=0.67196 | force=913.029 | length=0.24267 | gap_L=0.0340 | gap_R=0.0378 | escape=0 | deflect=0.1250 | clusters=   1 | bound=1.000
[bone] tick= 42500 cycle=1 phase=release      | closure=0.64696 | force=1065.306 | length=0.24292 | gap_L=0.0413 | gap_R=0.0416 | escape=0 | deflect=0.1262 | clusters=   1 | bound=1.000
[bone] tick= 43000 cycle=1 phase=release      | closure=0.62195 | force=1087.180 | length=0.25852 | gap_L=0.0451 | gap_R=0.0482 | escape=0 | deflect=0.1268 | clusters=   1 | bound=1.000
[bone] tick= 43500 cycle=1 phase=release      | closure=0.59695 | force=1033.554 | length=0.26568 | gap_L=0.0500 | gap_R=0.0581 | escape=0 | deflect=0.1275 | clusters=   1 | bound=1.000
[bone] tick= 44000 cycle=1 phase=release      | closure=0.57194 | force=942.544 | length=0.26416 | gap_L=0.0447 | gap_R=0.0813 | escape=0 | deflect=0.1283 | clusters=   1 | bound=1.000
[bone] tick= 44500 cycle=1 phase=release      | closure=0.54694 | force=344.293 | length=0.23973 | gap_L=0.0299 | gap_R=0.1578 | escape=0 | deflect=0.1316 | clusters=   1 | bound=1.000
[bone] tick= 45000 cycle=1 phase=release      | closure=0.52194 | force=441.182 | length=0.25640 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1322 | clusters=   1 | bound=1.000
[bone] tick= 45500 cycle=1 phase=release      | closure=0.49693 | force=498.200 | length=0.24236 | gap_L=0.0359 | gap_R=0.2004 | escape=0 | deflect=0.1270 | clusters=   1 | bound=1.000
[bone] tick= 46000 cycle=1 phase=release      | closure=0.47193 | force=222.093 | length=0.25139 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1294 | clusters=   1 | bound=1.000

[bone] entering final hold (cycle 1)

[bone] tick= 46198 cycle=1 phase=final_hold   | closure=0.46203 | force=306.726 | length=0.25216 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1286 | clusters=   1 | bound=1.000
[bone] tick= 46500 cycle=1 phase=final_hold   | closure=0.46203 | force=323.203 | length=0.24944 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1263 | clusters=   1 | bound=1.000
[bone] tick= 47000 cycle=1 phase=final_hold   | closure=0.46203 | force=322.545 | length=0.24991 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1297 | clusters=   1 | bound=1.000
[bone] tick= 47500 cycle=1 phase=final_hold   | closure=0.46203 | force=314.052 | length=0.25095 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1301 | clusters=   1 | bound=1.000
[bone] tick= 48000 cycle=1 phase=final_hold   | closure=0.46203 | force=328.794 | length=0.25120 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1273 | clusters=   1 | bound=1.000
[bone] tick= 48500 cycle=1 phase=final_hold   | closure=0.46203 | force=313.699 | length=0.25025 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1288 | clusters=   1 | bound=1.000
[bone] tick= 49000 cycle=1 phase=final_hold   | closure=0.46203 | force=320.003 | length=0.25295 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1279 | clusters=   1 | bound=1.000
[bone] tick= 49500 cycle=1 phase=final_hold   | closure=0.46203 | force=318.243 | length=0.25370 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1274 | clusters=   1 | bound=1.000
[bone] tick= 50000 cycle=1 phase=final_hold   | closure=0.46203 | force=328.933 | length=0.25328 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1281 | clusters=   1 | bound=1.000
[bone] tick= 50500 cycle=1 phase=final_hold   | closure=0.46203 | force=321.042 | length=0.25322 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1280 | clusters=   1 | bound=1.000
[bone] tick= 51000 cycle=1 phase=final_hold   | closure=0.46203 | force=322.402 | length=0.25711 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1283 | clusters=   1 | bound=1.000
[bone] tick= 51500 cycle=1 phase=final_hold   | closure=0.46203 | force=321.820 | length=0.25635 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1271 | clusters=   1 | bound=1.000
[bone] tick= 52000 cycle=1 phase=final_hold   | closure=0.46203 | force=320.503 | length=0.25671 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1282 | clusters=   1 | bound=1.000
[bone] tick= 52500 cycle=1 phase=final_hold   | closure=0.46203 | force=313.067 | length=0.25638 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1291 | clusters=   1 | bound=1.000
[bone] tick= 53000 cycle=1 phase=final_hold   | closure=0.46203 | force=318.478 | length=0.25641 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1291 | clusters=   1 | bound=1.000
[bone] tick= 53500 cycle=1 phase=final_hold   | closure=0.46203 | force=319.831 | length=0.25615 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1289 | clusters=   1 | bound=1.000
[bone] tick= 54000 cycle=1 phase=final_hold   | closure=0.46203 | force=319.171 | length=0.25664 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1281 | clusters=   1 | bound=1.000
[bone] tick= 54500 cycle=1 phase=final_hold   | closure=0.46203 | force=319.297 | length=0.25637 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1280 | clusters=   1 | bound=1.000
[bone] tick= 55000 cycle=1 phase=final_hold   | closure=0.46203 | force=330.285 | length=0.25652 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1283 | clusters=   1 | bound=1.000
[bone] tick= 55500 cycle=1 phase=final_hold   | closure=0.46203 | force=324.248 | length=0.25636 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1297 | clusters=   1 | bound=1.000
[bone] tick= 56000 cycle=1 phase=final_hold   | closure=0.46203 | force=322.259 | length=0.25648 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1293 | clusters=   1 | bound=1.000
[bone] tick= 56500 cycle=1 phase=final_hold   | closure=0.46203 | force=321.138 | length=0.25625 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1280 | clusters=   1 | bound=1.000
[bone] tick= 57000 cycle=1 phase=final_hold   | closure=0.46203 | force=317.705 | length=0.25635 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1277 | clusters=   1 | bound=1.000
[bone] tick= 57500 cycle=1 phase=final_hold   | closure=0.46203 | force=320.366 | length=0.25643 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1291 | clusters=   1 | bound=1.000
[bone] tick= 58000 cycle=1 phase=final_hold   | closure=0.46203 | force=326.148 | length=0.25656 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1297 | clusters=   1 | bound=1.000
[bone] tick= 58500 cycle=1 phase=final_hold   | closure=0.46203 | force=319.168 | length=0.25632 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1289 | clusters=   1 | bound=1.000
[bone] tick= 59000 cycle=1 phase=final_hold   | closure=0.46203 | force=310.248 | length=0.25646 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1282 | clusters=   1 | bound=1.000
[bone] tick= 59500 cycle=1 phase=final_hold   | closure=0.46203 | force=324.486 | length=0.25653 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1282 | clusters=   1 | bound=1.000
[bone] tick= 60000 cycle=1 phase=final_hold   | closure=0.46203 | force=320.980 | length=0.25655 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1287 | clusters=   1 | bound=1.000
[bone] tick= 60500 cycle=1 phase=final_hold   | closure=0.46203 | force=318.265 | length=0.25644 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1285 | clusters=   1 | bound=1.000
[bone] tick= 61000 cycle=1 phase=final_hold   | closure=0.46203 | force=318.890 | length=0.25654 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1285 | clusters=   1 | bound=1.000
[bone] tick= 61500 cycle=1 phase=final_hold   | closure=0.46203 | force=319.980 | length=0.25656 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1279 | clusters=   1 | bound=1.000
[bone] tick= 62000 cycle=1 phase=final_hold   | closure=0.46203 | force=325.388 | length=0.25650 | gap_L=0.0000 | gap_R=0.0000 | escape=0 | deflect=0.1275 | clusters=   1 | bound=1.000
