bmi,eye_frac_of_stature,foot_breadth_m,foot_length_m,hand_breadth_m,hand_circumference_m,hand_length_m,head_height_m,leg_frac_of_stature,mass_kg,stature_m,trochanterion_m,waist_frac_of_stature,waist_height_m
22.352941176470594,0.9241176470588235,0.10400000000000001,0.267,0.088,0.214,0.192,0.129,0.4964705882352941,64.60000000000001,1.7,0.844,0.5952941176470589,1.012
29.592932769240885,0.9258861439312567,0.10400000000000001,0.28,0.082,0.202,0.2,0.138,0.5053705692803437,102.60000000000001,1.862,0.9410000000000001,0.5966702470461869,1.111
29.639275929923897,0.9206716850028952,0.106,0.274,0.09,0.214,0.192,0.137,0.5118702953097858,88.4,1.727,0.884,0.6189924724956573,1.069
23.76707420969189,0.9228028503562945,0.099,0.259,0.08600000000000001,0.20400000000000001,0.188,0.13,0.5112826603325415,67.4,1.684,0.861,0.6015439429928741,1.0130000000000001
28.178359772943367,0.9210064365125804,0.096,0.259,0.083,0.20500000000000002,0.17400000000000002,0.135,0.5043885313048566,82.30000000000001,1.709,0.862,0.5851375073142189,1.0
23.53987477431548,0.9273140261215219,0.099,0.274,0.08600000000000001,0.20700000000000002,0.191,0.128,0.5224304372515616,73.0,1.7610000000000001,0.92,0.6223736513344691,1.096
29.87607645452636,0.9223188405797101,0.10200000000000001,0.277,0.089,0.215,0.195,0.134,0.49971014492753624,88.9,1.725,0.862,0.6017391304347826,1.038
28.080792555785536,0.9233554616777309,0.105,0.261,0.08700000000000001,0.20500000000000002,0.188,0.127,0.5075437537718769,77.10000000000001,1.657,0.841,0.59987929993965,0.994
23.140760711954144,0.9246260069044879,0.1,0.269,0.08600000000000001,0.20400000000000001,0.184,0.131,0.5069044879171462,69.9,1.738,0.881,0.6001150747986191,1.043
22.171257086264603,0.9297520661157025,0.109,0.294,0.092,0.216,0.20600000000000002,0.136,0.5191115702479339,83.10000000000001,1.936,1.0050000000000001,0.612603305785124,1.186
33.29362717607348,0.9325842696629213,0.106,0.29,0.101,0.244,0.20500000000000002,0.126,0.50187265917603,116.30000000000001,1.869,0.9380000000000001,0.6067415730337079,1.1340000000000001
29.31421388554256,0.9269356597600873,0.106,0.28400000000000003,0.091,0.215,0.195,0.134,0.5,98.60000000000001,1.834,0.917,0.5757906215921483,1.056
35.645262650436464,0.9284232365145229,0.108,0.28500000000000003,0.089,0.212,0.20500000000000002,0.138,0.5191908713692946,132.5,1.928,1.0010000000000001,0.6094398340248963,1.175
31.25968476039661,0.9339158929546696,0.114,0.28300000000000003,0.094,0.233,0.201,0.121,0.5046422719825232,104.80000000000001,1.831,0.924,0.5909339158929546,1.082
26.661800240991614,0.9175199089874858,0.10300000000000001,0.272,0.08600000000000001,0.20800000000000002,0.188,0.145,0.4869169510807736,82.4,1.758,0.856,0.590443686006826,1.038
21.945810055300065,0.9250435793143521,0.094,0.268,0.08600000000000001,0.20700000000000002,0.191,0.129,0.5206275421266705,65.0,1.721,0.896,0.6188262638001162,1.065
27.10333591017148,0.9277748274030801,0.112,0.289,0.099,0.23600000000000002,0.214,0.136,0.492299522039299,96.10000000000001,1.883,0.927,0.5847052575677111,1.101
29.85010005424242,0.9293208172280508,0.1,0.28200000000000003,0.088,0.223,0.197,0.128,0.5085588072887908,97.9,1.811,0.921,0.6079514080618443,1.101
18.68512110726644,0.9235294117647059,0.098,0.254,0.084,0.20600000000000002,0.184,0.13,0.5188235294117647,54.0,1.7,0.882,0.6088235294117647,1.035
21.958210059171595,0.9242788461538461,0.093,0.253,0.078,0.191,0.186,0.126,0.5192307692307693,60.800000000000004,1.6640000000000001,0.864,0.609375,1.014
24.606356564419873,0.9215233698788229,0.10200000000000001,0.263,0.085,0.20500000000000002,0.182,0.136,0.5095210617426428,73.9,1.733,0.883,0.5937680323139065,1.029
30.870029193467268,0.9260467645459489,0.105,0.28400000000000003,0.093,0.22,0.199,0.136,0.5057096247960848,104.4,1.839,0.93,0.5948885263730288,1.094
15.351562499999998,0.921875,0.079,0.216,0.079,0.188,0.17400000000000002,0.125,0.515625,39.300000000000004,1.6,0.8250000000000001,0.596875,0.9550000000000001
28.599294550734413,0.9181253529079616,0.1,0.272,0.091,0.211,0.199,0.145,0.5042348955392434,89.7,1.7710000000000001,0.893,0.6086956521739131,1.078
36.40171637854429,0.9273803119956966,0.121,0.303,0.10200000000000001,0.241,0.217,0.135,0.5034965034965035,125.80000000000001,1.859,0.936,0.5922538999462076,1.101
24.128298679951428,0.9347471451876019,0.101,0.28,0.092,0.219,0.201,0.12,0.5350734094616639,81.60000000000001,1.839,0.984,0.6242523110386079,1.1480000000000001
23.722714434431417,0.9300739056281978,0.096,0.267,0.085,0.20500000000000002,0.189,0.123,0.503695281409892,73.4,1.7590000000000001,0.886,0.610574189880614,1.074
30.708822802722313,0.9229857819905213,0.105,0.264,0.088,0.212,0.189,0.13,0.5023696682464455,87.5,1.688,0.848,0.5847156398104265,0.987
23.448710538903057,0.9313616071428571,0.101,0.276,0.089,0.20600000000000002,0.203,0.123,0.5178571428571429,75.3,1.792,0.928,0.5965401785714286,1.069
25.56099996878999,0.9251396648044693,0.097,0.278,0.08700000000000001,0.212,0.195,0.134,0.5027932960893855,81.9,1.79,0.9,0.6067039106145251,1.086
27.103296963380963,0.9227298364354202,0.10300000000000001,0.267,0.084,0.197,0.189,0.137,0.5104342921601804,85.2,1.7730000000000001,0.905,0.5916525662718556,1.049
21.025768604193914,0.9354107648725213,0.1,0.269,0.08600000000000001,0.20600000000000002,0.193,0.114,0.521813031161473,65.5,1.7650000000000001,0.921,0.6135977337110482,1.083
33.23528313661068,0.918013856812933,0.108,0.28,0.094,0.224,0.2,0.14200000000000002,0.48787528868360275,99.7,1.732,0.845,0.601039260969977,1.041
26.281249046121914,0.9265193370165746,0.106,0.276,0.088,0.212,0.193,0.133,0.5116022099447514,86.10000000000001,1.81,0.926,0.5988950276243094,1.084
19.85945001714678,0.9282407407407407,0.093,0.264,0.08600000000000001,0.20700000000000002,0.194,0.124,0.5081018518518519,59.300000000000004,1.728,0.878,0.5972222222222222,1.032
30.96703454328638,0.9266813671444322,0.112,0.274,0.08700000000000001,0.212,0.185,0.133,0.47739801543550164,101.9,1.814,0.866,0.5909592061742006,1.072
25.318600349555922,0.9215575620767494,0.097,0.276,0.085,0.20400000000000001,0.184,0.139,0.4887133182844244,79.5,1.772,0.866,0.595372460496614,1.055
23.151020408163266,0.92,0.10200000000000001,0.265,0.092,0.216,0.193,0.14,0.5085714285714286,70.9,1.75,0.89,0.6045714285714285,1.058
24.086312053399634,0.9273433166943982,0.098,0.269,0.08,0.194,0.182,0.131,0.5080421519689406,78.30000000000001,1.803,0.916,0.5912368275097061,1.066
24.095435157924527,0.9286125503742084,0.097,0.258,0.081,0.197,0.187,0.124,0.5048934945308002,72.7,1.737,0.877,0.6113989637305699,1.062
25.63631734744839,0.9309407286568787,0.108,0.29,0.09,0.214,0.202,0.127,0.5084284937466014,86.7,1.839,0.935,0.6166394779771615,1.1340000000000001
28.03870529651426,0.9308510638297872,0.10400000000000001,0.29,0.089,0.213,0.20400000000000001,0.13,0.5127659574468085,99.10000000000001,1.8800000000000001,0.964,0.5936170212765958,1.116
25.986865334369043,0.9282913165266107,0.107,0.276,0.093,0.218,0.196,0.128,0.511484593837535,82.80000000000001,1.7850000000000001,0.913,0.6050420168067226,1.08
26.099633486575467,0.9230769230769231,0.107,0.28400000000000003,0.095,0.225,0.211,0.138,0.5016722408026756,84.0,1.794,0.9,0.5992196209587514,1.075
27.562103480795617,0.9305555555555556,0.1,0.268,0.084,0.201,0.184,0.12,0.5034722222222222,82.30000000000001,1.728,0.87,0.6064814814814815,1.048
24.527116840879636,0.9217186580341378,0.10200000000000001,0.277,0.085,0.212,0.187,0.133,0.5108887580929958,70.8,1.699,0.868,0.5927015891701001,1.0070000000000001
21.361791916379104,0.9311123658949746,0.094,0.251,0.078,0.19,0.184,0.122,0.5081874647092038,67.0,1.7710000000000001,0.9,0.5957086391869001,1.055
22.490069818390285,0.9242081447963801,0.1,0.256,0.08700000000000001,0.20500000000000002,0.195,0.134,0.49660633484162897,70.3,1.768,0.878,0.5927601809954751,1.048
30.775067691501445,0.9269859813084113,0.10400000000000001,0.272,0.088,0.215,0.187,0.125,0.4877336448598131,90.2,1.712,0.835,0.5683411214953271,0.973
21.411167208369196,0.9259259259259259,0.098,0.251,0.083,0.20500000000000002,0.182,0.124,0.5149342891278376,60.0,1.674,0.862,0.6051373954599761,1.0130000000000001
30.44047365377005,0.929438982070561,0.10200000000000001,0.265,0.092,0.216,0.191,0.122,0.4852515905147484,91.0,1.729,0.839,0.5951417004048583,1.029
29.916195289773782,0.9289805269186713,0.114,0.28400000000000003,0.094,0.217,0.198,0.124,0.504581901489118,91.2,1.746,0.881,0.6116838487972509,1.068
32.33057062105211,0.930391547545059,0.096,0.251,0.081,0.197,0.181,0.112,0.5034182722187694,83.7,1.609,0.81,0.6003729024238658,0.966
25.39321549023306,0.9259877573734001,0.093,0.258,0.081,0.193,0.178,0.133,0.5091819699499165,82.0,1.797,0.915,0.6004451864218141,1.079
35.29432256443964,0.9281370923161968,0.112,0.277,0.094,0.228,0.213,0.13,0.49640685461580986,115.5,1.809,0.898,0.5809839690436706,1.051
19.23444260811069,0.9198847262247839,0.101,0.266,0.08700000000000001,0.20800000000000002,0.194,0.139,0.5175792507204611,57.900000000000006,1.735,0.898,0.6080691642651297,1.055
31.678549793259347,0.9254947613504074,0.10400000000000001,0.27,0.091,0.217,0.199,0.128,0.5046565774155995,93.5,1.718,0.867,0.6047729918509895,1.039
27.39225712198685,0.9313063063063063,0.10300000000000001,0.276,0.09,0.216,0.20400000000000001,0.122,0.5180180180180181,86.4,1.776,0.92,0.6047297297297297,1.074
20.298556110592934,0.9258142340168878,0.099,0.245,0.083,0.197,0.183,0.123,0.5162846803377563,55.800000000000004,1.6580000000000001,0.856,0.6055488540410132,1.004
28.59435381985731,0.9310344827586207,0.108,0.277,0.096,0.229,0.195,0.128,0.5026939655172413,98.5,1.856,0.933,0.6023706896551724,1.118
33.475500892680024,0.9295774647887324,0.106,0.268,0.095,0.229,0.20600000000000002,0.12,0.5088028169014085,97.2,1.704,0.867,0.602112676056338,1.026
29.248107562890475,0.9317291550083939,0.106,0.28,0.092,0.217,0.202,0.122,0.5260212646894236,93.4,1.7870000000000001,0.9400000000000001,0.6233911583659765,1.114
31.364265013034284,0.9280096793708409,0.11,0.254,0.089,0.211,0.184,0.11900000000000001,0.484573502722323,85.7,1.653,0.801,0.5759225650332729,0.9520000000000001
24.930037170801917,0.9384781435509983,0.099,0.272,0.088,0.20800000000000002,0.186,0.114,0.5045871559633027,85.60000000000001,1.853,0.935,0.6049649217485159,1.121
20.032601953779036,0.9302979201798763,0.098,0.28700000000000003,0.08,0.195,0.215,0.124,0.5401911186059584,63.400000000000006,1.7790000000000001,0.961,0.6211354693648117,1.105
28.53836082507213,0.9295054007959067,0.1,0.266,0.088,0.214,0.189,0.124,0.5019897669130188,88.30000000000001,1.7590000000000001,0.883,0.5855599772598067,1.03
19.565364207102856,0.9252013808975834,0.1,0.272,0.084,0.20600000000000002,0.188,0.13,0.5184119677790564,59.1,1.738,0.901,0.6162255466052935,1.071
32.6857149095991,0.9158878504672897,0.099,0.256,0.088,0.211,0.177,0.14400000000000002,0.49883177570093457,95.80000000000001,1.712,0.854,0.5858644859813084,1.0030000000000001
24.06723101679913,0.9324721080446271,0.097,0.264,0.088,0.20700000000000002,0.194,0.115,0.5149735760422783,69.8,1.703,0.877,0.6012918379330593,1.024
24.620930578266687,0.9274193548387096,0.098,0.264,0.089,0.217,0.188,0.126,0.5028801843317973,74.2,1.736,0.873,0.6002304147465438,1.042
27.007842076798273,0.9331395348837209,0.096,0.264,0.089,0.21,0.184,0.115,0.5046511627906977,79.9,1.72,0.868,0.608139534883721,1.046
34.45361396151979,0.9316909294512878,0.11,0.277,0.08600000000000001,0.21,0.19,0.122,0.4977603583426652,109.9,1.786,0.889,0.5772676371780515,1.031
29.820452184629936,0.9281122150789012,0.10300000000000001,0.275,0.085,0.20400000000000001,0.178,0.123,0.5096434833430742,87.30000000000001,1.711,0.872,0.5938047925189948,1.016
22.13866204423964,0.9309744779582366,0.097,0.27,0.08700000000000001,0.20400000000000001,0.186,0.11900000000000001,0.5040603248259861,65.8,1.724,0.869,0.6032482598607889,1.04
32.617755739132285,0.9274193548387096,0.10400000000000001,0.265,0.096,0.233,0.201,0.126,0.5103686635944701,98.30000000000001,1.736,0.886,0.6008064516129032,1.043
21.17001847565249,0.9262672811059908,0.1,0.269,0.089,0.214,0.19,0.128,0.5149769585253456,63.800000000000004,1.736,0.894,0.6129032258064516,1.064
39.62028021122676,0.9237569060773481,0.113,0.293,0.098,0.233,0.20500000000000002,0.138,0.5044198895027624,129.8,1.81,0.913,0.5629834254143646,1.0190000000000001
26.494450371561587,0.9231227651966627,0.105,0.268,0.08600000000000001,0.20700000000000002,0.187,0.129,0.5065554231227652,74.60000000000001,1.678,0.85,0.6030989272943981,1.012
26.37348795282689,0.9261168384879725,0.10400000000000001,0.264,0.088,0.211,0.191,0.129,0.504581901489118,80.4,1.746,0.881,0.6093928980526919,1.064
25.649567839622847,0.9285714285714286,0.101,0.256,0.08700000000000001,0.20800000000000002,0.185,0.124,0.4976958525345622,77.30000000000001,1.736,0.864,0.5910138248847926,1.026
31.140016955421476,0.919391206313416,0.106,0.281,0.091,0.223,0.192,0.14300000000000002,0.5,98.0,1.774,0.887,0.5834272829763247,1.035
25.99183673469388,0.9297142857142857,0.10300000000000001,0.28400000000000003,0.09,0.22,0.199,0.123,0.5102857142857142,79.60000000000001,1.75,0.893,0.6011428571428571,1.052
30.047532820280665,0.9308510638297872,0.114,0.306,0.094,0.223,0.209,0.13,0.523936170212766,106.2,1.8800000000000001,0.985,0.6095744680851064,1.1460000000000001
27.239416193798444,0.920728126834997,0.10400000000000001,0.271,0.09,0.212,0.187,0.135,0.5055783910745743,79.0,1.703,0.861,0.5954198473282443,1.014
27.12559965595743,0.9286829776158251,0.108,0.297,0.091,0.22,0.194,0.137,0.5013014055179594,100.10000000000001,1.921,0.963,0.6111400312337324,1.174
25.372824565212955,0.932092004381161,0.1,0.28400000000000003,0.08700000000000001,0.213,0.192,0.124,0.49780941949616647,84.60000000000001,1.826,0.909,0.6067907995618839,1.108
22.32140167558117,0.9368825466520307,0.105,0.277,0.084,0.20400000000000001,0.198,0.115,0.5192096597145993,74.10000000000001,1.822,0.9460000000000001,0.6037321624588364,1.1
20.964576251285454,0.9291244788564622,0.095,0.257,0.081,0.196,0.179,0.11900000000000001,0.5080405002977963,59.1,1.679,0.853,0.6063132817153067,1.018
26.356662720648877,0.9235560588901472,0.1,0.255,0.08600000000000001,0.20800000000000002,0.187,0.135,0.5045300113250283,82.2,1.766,0.891,0.5996602491506229,1.059
21.360529528523614,0.9291066282420749,0.095,0.251,0.085,0.209,0.184,0.123,0.5129682997118156,64.3,1.735,0.89,0.607492795389049,1.054
26.741029876857255,0.9249448123620309,0.10300000000000001,0.269,0.091,0.215,0.189,0.136,0.4911699779249448,87.80000000000001,1.812,0.89,0.5993377483443708,1.086
26.03026417297388,0.9372146118721462,0.096,0.268,0.088,0.20800000000000002,0.189,0.11,0.4971461187214612,79.9,1.752,0.871,0.5947488584474886,1.042
29.68076887464505,0.9237749546279492,0.1,0.256,0.083,0.20700000000000002,0.184,0.126,0.5063520871143375,81.10000000000001,1.653,0.837,0.6055656382335148,1.0010000000000001
34.8259781460632,0.9278466741826381,0.107,0.297,0.088,0.217,0.197,0.128,0.5169109357384442,109.60000000000001,1.774,0.917,0.6138669673055243,1.089
23.45295588938102,0.9241540256709452,0.096,0.278,0.08,0.197,0.192,0.13,0.5064177362893816,68.9,1.714,0.868,0.6056009334889149,1.038
26.577146353628375,0.921201814058957,0.108,0.281,0.088,0.213,0.196,0.139,0.4943310657596372,82.7,1.764,0.872,0.6009070294784581,1.06
26.309328578783777,0.925764192139738,0.105,0.28200000000000003,0.098,0.232,0.195,0.136,0.509825327510917,88.30000000000001,1.832,0.934,0.5944323144104804,1.089
27.71604938271605,0.9222222222222223,0.108,0.277,0.088,0.213,0.194,0.14,0.505,89.80000000000001,1.8,0.909,0.5861111111111111,1.055
38.848112147060775,0.9237089201877934,0.10400000000000001,0.273,0.091,0.212,0.185,0.13,0.4994131455399061,112.80000000000001,1.704,0.851,0.5704225352112676,0.972
29.32269517899667,0.9266259032795998,0.105,0.29,0.092,0.221,0.2,0.132,0.5202890494719289,94.9,1.799,0.936,0.6053362979433018,1.089
25.4720741160774,0.9284477784189267,0.098,0.268,0.09,0.222,0.19,0.124,0.5072129255626082,76.5,1.733,0.879,0.6174264281592614,1.07
33.61237849633009,0.9312676056338028,0.108,0.278,0.084,0.201,0.184,0.122,0.48901408450704226,105.9,1.7750000000000001,0.868,0.5915492957746479,1.05
20.459136822773182,0.9290909090909091,0.09,0.232,0.082,0.193,0.177,0.117,0.5048484848484849,55.7,1.6500000000000001,0.833,0.5987878787878788,0.988
31.937175714831206,0.917654028436019,0.101,0.251,0.085,0.202,0.177,0.139,0.4958530805687204,91.0,1.688,0.837,0.5936018957345972,1.002
30.115328985226526,0.9286563614744352,0.095,0.254,0.084,0.20400000000000001,0.187,0.12,0.5053507728894173,85.2,1.682,0.85,0.5743162901307967,0.966
30.701493425358482,0.926530612244898,0.107,0.258,0.09,0.216,0.17300000000000001,0.126,0.5125364431486881,90.30000000000001,1.715,0.879,0.597667638483965,1.025
33.4326403987297,0.9290360733293909,0.10200000000000001,0.256,0.08700000000000001,0.20700000000000002,0.178,0.12,0.488468361916026,95.60000000000001,1.691,0.8260000000000001,0.5819041986989947,0.984
28.311984479208324,0.928896473265074,0.099,0.269,0.094,0.227,0.193,0.125,0.5142207053469852,87.5,1.758,0.904,0.6171786120591581,1.085
30.76166590595753,0.9267895878524945,0.1,0.273,0.08700000000000001,0.212,0.189,0.135,0.5103036876355749,104.60000000000001,1.844,0.9410000000000001,0.596529284164859,1.1
25.932858350440767,0.9258241758241759,0.10200000000000001,0.279,0.091,0.213,0.193,0.135,0.5153846153846153,85.9,1.82,0.9380000000000001,0.6032967032967033,1.098
25.746915049958538,0.9249283667621776,0.097,0.268,0.082,0.2,0.197,0.131,0.5054441260744985,78.4,1.745,0.882,0.6148997134670487,1.073
21.90270047412904,0.9296536796536796,0.1,0.28700000000000003,0.088,0.221,0.201,0.13,0.5140692640692641,74.8,1.848,0.9500000000000001,0.6093073593073594,1.1260000000000001
33.143260784996215,0.9287330316742082,0.096,0.262,0.088,0.212,0.184,0.126,0.5073529411764706,103.60000000000001,1.768,0.897,0.5854072398190046,1.035
26.459075830497024,0.9270774448841154,0.1,0.267,0.08700000000000001,0.212,0.186,0.129,0.5053702656868287,82.80000000000001,1.7690000000000001,0.894,0.5958168456755228,1.054
25.92943562783121,0.9328932893289329,0.101,0.269,0.092,0.217,0.191,0.122,0.5121012101210121,85.7,1.818,0.931,0.5984598459845984,1.088
26.617323983566568,0.9222952779438135,0.101,0.253,0.084,0.20400000000000001,0.18,0.13,0.5044829647340108,74.5,1.673,0.844,0.5941422594142259,0.994
29.305128633028467,0.9216937354988399,0.101,0.268,0.088,0.221,0.184,0.135,0.48781902552204176,87.10000000000001,1.724,0.841,0.5754060324825986,0.992
24.786833234186002,0.9250871080139372,0.10400000000000001,0.28500000000000003,0.092,0.223,0.19,0.129,0.5121951219512195,73.5,1.722,0.882,0.6056910569105691,1.043
25.248934175738388,0.9273140261215219,0.097,0.272,0.088,0.20700000000000002,0.192,0.128,0.5099375354911981,78.30000000000001,1.7610000000000001,0.898,0.6036342986939239,1.063
29.118502631790246,0.9244747302668939,0.1,0.263,0.088,0.221,0.192,0.133,0.49687677455990914,90.30000000000001,1.7610000000000001,0.875,0.5746734809767178,1.012
22.398612262926214,0.9267572356763142,0.094,0.254,0.084,0.20400000000000001,0.183,0.124,0.522740696987596,64.2,1.693,0.885,0.6172474896633195,1.045
28.9875874025011,0.9288256227758007,0.10300000000000001,0.264,0.089,0.213,0.184,0.12,0.5088967971530249,82.4,1.686,0.858,0.5824436536180309,0.982
24.36020051622442,0.9203802733214498,0.099,0.247,0.083,0.202,0.184,0.134,0.489007724301842,69.0,1.683,0.8230000000000001,0.5929887106357694,0.998
26.98866826890681,0.9295023696682464,0.096,0.23900000000000002,0.081,0.197,0.168,0.11900000000000001,0.49229857819905215,76.9,1.688,0.8310000000000001,0.5847156398104265,0.987
28.312534386392503,0.9257369614512472,0.101,0.276,0.09,0.221,0.197,0.131,0.49829931972789115,88.10000000000001,1.764,0.879,0.5980725623582767,1.055
26.545914577587364,0.9278579356270811,0.10300000000000001,0.267,0.088,0.213,0.184,0.13,0.5238623751387348,86.2,1.802,0.9440000000000001,0.6059933407325194,1.092
22.808458970634746,0.9266347687400319,0.11,0.27,0.08700000000000001,0.213,0.196,0.138,0.5135566188197768,80.7,1.881,0.966,0.6103136629452419,1.1480000000000001
32.660286364259754,0.9227110582639715,0.1,0.258,0.088,0.218,0.193,0.13,0.5041617122473246,92.4,1.682,0.848,0.5957193816884662,1.002
31.361997478062825,0.9305169538632574,0.106,0.279,0.092,0.224,0.194,0.125,0.5125069483046136,101.5,1.799,0.922,0.6064480266814897,1.091
32.514270725856015,0.9315589353612167,0.108,0.307,0.096,0.218,0.20800000000000002,0.126,0.5296034763715373,110.2,1.841,0.975,0.6051059206952744,1.114
24.443785001217435,0.9307432432432432,0.10200000000000001,0.279,0.083,0.20600000000000002,0.195,0.123,0.5191441441441441,77.10000000000001,1.776,0.922,0.6036036036036037,1.072
33.09214316026974,0.9261822376009228,0.107,0.28500000000000003,0.09,0.216,0.191,0.128,0.5144175317185697,99.5,1.734,0.892,0.6130334486735871,1.063
20.52305676548222,0.9255258669698693,0.098,0.274,0.085,0.203,0.195,0.131,0.51847640704946,63.5,1.7590000000000001,0.912,0.5901080159181353,1.038
31.636382918869757,0.9244663382594417,0.112,0.28300000000000003,0.094,0.228,0.2,0.138,0.5254515599343186,105.60000000000001,1.827,0.96,0.6206896551724138,1.1340000000000001
32.43026527778809,0.9291553133514986,0.109,0.28700000000000003,0.096,0.231,0.20400000000000001,0.13,0.5275204359673025,109.2,1.835,0.968,0.6114441416893733,1.122
24.03390918272873,0.9369266055045872,0.096,0.258,0.08600000000000001,0.212,0.187,0.11,0.507454128440367,73.10000000000001,1.744,0.885,0.6072247706422018,1.059
26.560644895005836,0.9356659142212189,0.10400000000000001,0.268,0.088,0.212,0.192,0.114,0.5073363431151241,83.4,1.772,0.899,0.5857787810383747,1.038
27.070707070707066,0.9224242424242424,0.095,0.253,0.08600000000000001,0.214,0.18,0.128,0.5272727272727272,73.7,1.6500000000000001,0.87,0.6024242424242424,0.994
26.370883654485596,0.9197707736389685,0.10200000000000001,0.274,0.084,0.20700000000000002,0.186,0.14,0.5146131805157593,80.30000000000001,1.745,0.898,0.5919770773638968,1.033
25.53694339362037,0.925207756232687,0.106,0.28400000000000003,0.092,0.224,0.192,0.135,0.5329639889196676,83.2,1.805,0.962,0.6260387811634349,1.1300000000000001
23.98751633038177,0.9271084337349398,0.093,0.262,0.082,0.196,0.181,0.121,0.5277108433734939,66.10000000000001,1.6600000000000001,0.876,0.6078313253012049,1.0090000000000001
30.928987765466296,0.9314692982456141,0.108,0.271,0.094,0.227,0.198,0.125,0.5285087719298246,102.9,1.824,0.964,0.6222587719298246,1.135
31.347426045738246,0.9305331179321487,0.10400000000000001,0.268,0.085,0.21,0.199,0.129,0.5158858373721056,108.10000000000001,1.857,0.9580000000000001,0.6025848142164781,1.119
32.27115258574951,0.9189944134078212,0.106,0.28400000000000003,0.09,0.218,0.197,0.145,0.49329608938547487,103.4,1.79,0.883,0.588268156424581,1.053
24.89856056919396,0.9252905368013282,0.10400000000000001,0.267,0.08700000000000001,0.212,0.198,0.135,0.5356945213060321,81.30000000000001,1.807,0.968,0.612617598229109,1.107
22.830780615879995,0.9255441008018328,0.097,0.263,0.08600000000000001,0.20600000000000002,0.191,0.13,0.516036655211913,69.60000000000001,1.746,0.901,0.6053837342497136,1.057
29.085332163749353,0.9176610978520287,0.095,0.253,0.082,0.20600000000000002,0.18,0.138,0.5101431980906921,81.7,1.676,0.855,0.5883054892601431,0.986
28.71407498966574,0.9284516489659027,0.108,0.278,0.097,0.231,0.196,0.128,0.5304639463387367,91.9,1.7890000000000001,0.9490000000000001,0.6014533258803801,1.076
33.58206027509043,0.9243697478991597,0.101,0.27,0.091,0.217,0.19,0.135,0.511484593837535,107.0,1.7850000000000001,0.913,0.5843137254901961,1.043
31.716698438169335,0.9250956806998359,0.10300000000000001,0.28400000000000003,0.096,0.225,0.20600000000000002,0.137,0.5117550574084199,106.10000000000001,1.829,0.936,0.5888463641334062,1.077
26.75028344671202,0.9238095238095239,0.096,0.255,0.084,0.20700000000000002,0.185,0.128,0.4994047619047619,75.5,1.68,0.839,0.5904761904761905,0.992
27.7019348933829,0.9342403628117913,0.10400000000000001,0.28400000000000003,0.088,0.20700000000000002,0.2,0.116,0.503968253968254,86.2,1.764,0.889,0.6082766439909297,1.073
28.41869073253771,0.9233055885850179,0.099,0.263,0.09,0.221,0.178,0.129,0.5089179548156956,80.4,1.682,0.856,0.5873959571938169,0.988
31.01202688180336,0.9200680272108843,0.098,0.277,0.096,0.234,0.193,0.14100000000000001,0.5028344671201814,96.5,1.764,0.887,0.5861678004535147,1.034
29.402920244578837,0.9271676300578034,0.1,0.276,0.08700000000000001,0.211,0.196,0.126,0.4953757225433526,88.0,1.73,0.857,0.5624277456647399,0.973
30.20923553420859,0.9319764327798608,0.107,0.296,0.089,0.216,0.20700000000000002,0.127,0.5104445634708088,105.30000000000001,1.867,0.9530000000000001,0.5977504017139796,1.116
25.295389772302187,0.9240884638374178,0.101,0.264,0.088,0.214,0.187,0.127,0.5038852361028093,70.8,1.673,0.843,0.5977286312014346,1.0
34.302183085030016,0.9330543933054394,0.115,0.293,0.098,0.23700000000000002,0.21,0.128,0.5167364016736402,125.4,1.9120000000000001,0.988,0.5962343096234309,1.1400000000000001
25.209893985411522,0.9232987312572087,0.1,0.264,0.084,0.201,0.191,0.133,0.49769319492502884,75.8,1.734,0.863,0.5859284890426759,1.016
30.944099824303493,0.9263473053892216,0.099,0.266,0.09,0.216,0.187,0.123,0.5095808383233533,86.30000000000001,1.67,0.851,0.5910179640718562,0.987
25.368154931756,0.9255196304849884,0.10400000000000001,0.274,0.088,0.213,0.198,0.129,0.5150115473441108,76.10000000000001,1.732,0.892,0.6125866050808314,1.061
29.066689175190493,0.9268698060941828,0.099,0.267,0.088,0.217,0.196,0.132,0.5235457063711911,94.7,1.805,0.9450000000000001,0.5922437673130194,1.069
23.494809986154227,0.9237536656891495,0.097,0.254,0.083,0.197,0.182,0.13,0.5020527859237537,68.3,1.705,0.856,0.5900293255131965,1.006
28.464052390682436,0.9230313795145056,0.096,0.254,0.084,0.202,0.19,0.13,0.5020722320899941,81.2,1.689,0.848,0.5731201894612197,0.968
27.10573298948621,0.9290140845070423,0.101,0.267,0.094,0.214,0.196,0.126,0.5014084507042254,85.4,1.7750000000000001,0.89,0.5932394366197183,1.053
29.76335080325906,0.9242675511332228,0.1,0.274,0.093,0.218,0.199,0.137,0.5251520176893312,97.4,1.809,0.9500000000000001,0.619126589275843,1.12
29.61273396507166,0.922566371681416,0.099,0.272,0.094,0.228,0.182,0.14,0.5199115044247787,96.80000000000001,1.808,0.9400000000000001,0.6061946902654868,1.096
24.43455475436116,0.9264448336252189,0.099,0.268,0.089,0.217,0.195,0.126,0.5148861646234676,71.7,1.713,0.882,0.6117921774664331,1.048
